País;UF;Mês;Chegadas
Suíça;Rio Grande do Sul;Março;27
Suíça;Rio Grande do Sul;Abril;6
Suíça;Rio Grande do Sul;Maio;0
Suíça;Rio Grande do Sul;Junho;0
Suíça;Rio Grande do Sul;Julho;0
Suíça;Rio Grande do Sul;Agosto;0
Suíça;Rio Grande do Sul;Setembro;0
Suíça;Rio Grande do Sul;Outubro;0
Suíça;Rio Grande do Sul;Novembro;0
Suíça;Rio Grande do Sul;Dezembro;21
Turquia;Rio Grande do Sul;Janeiro;0
Turquia;Rio Grande do Sul;Fevereiro;0
Turquia;Rio Grande do Sul;Março;0
Turquia;Rio Grande do Sul;Abril;0
Turquia;Rio Grande do Sul;Maio;0
Turquia;Rio Grande do Sul;Junho;0
Turquia;Rio Grande do Sul;Julho;0
Turquia;Rio Grande do Sul;Agosto;0
Turquia;Rio Grande do Sul;Setembro;0
Turquia;Rio Grande do Sul;Outubro;0
Turquia;Rio Grande do Sul;Novembro;0
Turquia;Rio Grande do Sul;Dezembro;0
Ucrânia;Rio Grande do Sul;Janeiro;0
Ucrânia;Rio Grande do Sul;Fevereiro;0
Ucrânia;Rio Grande do Sul;Março;1
Ucrânia;Rio Grande do Sul;Abril;1
Ucrânia;Rio Grande do Sul;Maio;0
Ucrânia;Rio Grande do Sul;Junho;1
Ucrânia;Rio Grande do Sul;Julho;0
Ucrânia;Rio Grande do Sul;Agosto;0
Ucrânia;Rio Grande do Sul;Setembro;0
Ucrânia;Rio Grande do Sul;Outubro;0
Ucrânia;Rio Grande do Sul;Novembro;0
Ucrânia;Rio Grande do Sul;Dezembro;4
Austrália;Rio Grande do Sul;Janeiro;0
Austrália;Rio Grande do Sul;Fevereiro;0
Austrália;Rio Grande do Sul;Março;0
Austrália;Rio Grande do Sul;Abril;5
Austrália;Rio Grande do Sul;Maio;0
Austrália;Rio Grande do Sul;Junho;0
Austrália;Rio Grande do Sul;Julho;0
Austrália;Rio Grande do Sul;Agosto;0
Austrália;Rio Grande do Sul;Setembro;0
Austrália;Rio Grande do Sul;Outubro;0
Austrália;Rio Grande do Sul;Novembro;0
Austrália;Rio Grande do Sul;Dezembro;17
Nova Zelândia;Rio Grande do Sul;Janeiro;0
Nova Zelândia;Rio Grande do Sul;Fevereiro;0
Nova Zelândia;Rio Grande do Sul;Março;0
Nova Zelândia;Rio Grande do Sul;Abril;16
Nova Zelândia;Rio Grande do Sul;Maio;0
Nova Zelândia;Rio Grande do Sul;Junho;0
Nova Zelândia;Rio Grande do Sul;Julho;0
Nova Zelândia;Rio Grande do Sul;Agosto;0
Nova Zelândia;Rio Grande do Sul;Setembro;0
Nova Zelândia;Rio Grande do Sul;Outubro;0
Nova Zelândia;Rio Grande do Sul;Novembro;0
Nova Zelândia;Rio Grande do Sul;Dezembro;0
Outros países;Rio Grande do Sul;Janeiro;0
Outros países;Rio Grande do Sul;Fevereiro;0
Outros países;Rio Grande do Sul;Março;0
Outros países;Rio Grande do Sul;Abril;0
Outros países;Rio Grande do Sul;Maio;0
Outros países;Rio Grande do Sul;Junho;0
Outros países;Rio Grande do Sul;Julho;0
Outros países;Rio Grande do Sul;Agosto;0
Outros países;Rio Grande do Sul;Setembro;0
Outros países;Rio Grande do Sul;Outubro;0
Outros países;Rio Grande do Sul;Novembro;0
Outros países;Rio Grande do Sul;Dezembro;0
África do Sul;Rio Grande do Sul;Janeiro;6
África do Sul;Rio Grande do Sul;Fevereiro;1
África do Sul;Rio Grande do Sul;Março;1
África do Sul;Rio Grande do Sul;Abril;1
África do Sul;Rio Grande do Sul;Maio;18
África do Sul;Rio Grande do Sul;Junho;1
África do Sul;Rio Grande do Sul;Julho;3
África do Sul;Rio Grande do Sul;Agosto;0
África do Sul;Rio Grande do Sul;Setembro;3
África do Sul;Rio Grande do Sul;Outubro;2
África do Sul;Rio Grande do Sul;Novembro;12
África do Sul;Rio Grande do Sul;Dezembro;1
Angola;Rio Grande do Sul;Janeiro;0
Angola;Rio Grande do Sul;Fevereiro;0
Angola;Rio Grande do Sul;Março;0
Angola;Rio Grande do Sul;Abril;0
Angola;Rio Grande do Sul;Maio;0
Angola;Rio Grande do Sul;Junho;0
Angola;Rio Grande do Sul;Julho;2
Angola;Rio Grande do Sul;Agosto;0
Angola;Rio Grande do Sul;Setembro;0
Angola;Rio Grande do Sul;Outubro;0
Angola;Rio Grande do Sul;Novembro;0
Angola;Rio Grande do Sul;Dezembro;0
Cabo Verde;Rio Grande do Sul;Janeiro;1
Cabo Verde;Rio Grande do Sul;Fevereiro;0
Cabo Verde;Rio Grande do Sul;Março;0
Cabo Verde;Rio Grande do Sul;Abril;0
Cabo Verde;Rio Grande do Sul;Maio;0
Cabo Verde;Rio Grande do Sul;Junho;0
Cabo Verde;Rio Grande do Sul;Julho;0
Cabo Verde;Rio Grande do Sul;Agosto;0
Cabo Verde;Rio Grande do Sul;Setembro;0
Cabo Verde;Rio Grande do Sul;Outubro;0
Cabo Verde;Rio Grande do Sul;Novembro;0
Cabo Verde;Rio Grande do Sul;Dezembro;0
